case_id,docket_no,title,state,date,type,pending,opinion_link
22-1010_Iowa_2023/05/05,22-1010,Burnett v. Smith,Iowa,"May 5, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Burnett%20v.%20Smith%2C%20Iowa%2022-1010.pdf
2022-CC-01784_Louisiana_2023/05/05,2022-CC-01784,Jameson v. Montgomery,Louisiana,"May 5, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Jameson%20v.%20Montgomery%2C%20La.%202022-CC-01784.pdf
S068857_Oregon_2023/05/04,S068857,"State ex rel Rosenblum v. Living Essentials, LLC",Oregon,"May 4, 2023",Speech and Religion,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20ex%20rel%20Rosenblum%20v.%20Living%20Essentials%2C%20LLC%2C%20Or.%20SC%20S068857.pdf
"S23A0022,-S23A0023_Georgia_2023/05/02","S23A0022, S23A0023",Session v. State,Georgia,"May 2, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/2023-08/Session%20v.%20State%20-%20Opinion%20-%2005.02.2023.pdf
"S-17389,-S-17616_Alaska_2023/04/28","S-17389, S-17616",In re Abigail B.,Alaska,"April 28, 2023",Civil Due Process,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20Abigail%20B.%2C%20Alaska%20S-17389.pdf
331PA21_North-Carolina_2023/04/28,331PA21,Community Success Initiative v. Moore,North Carolina,"April 28, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Cmty.%20Success%20Initiative%20v.%20Moore%2C%20N.C.%20331PA21.pdf
2022-0081_New-Hampshire_2023/04/26,2022-0081,State v. O'Brien,New Hampshire,"April 26, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20O%27Brien%2C%20N.H.%202022-0081.pdf
22SA384_Colorado_2023/04/24,22SA384,People v. Platteel,Colorado,"April 24, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/People%20v.%20Platteel%2C%20Colo.%2022SA384.pdf
"18332,-18419,-7646_Alaska_2023/04/21","18332, 18419, 7646",In re 2021 Redistricting Cases,Alaska,"April 21, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%202021%20Redistricting%20Cases%2C%20Alaska%2018332.pdf
21-1037_Texas_2023/04/21,21-1037,Hotze v. Turner,Texas,"April 21, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Hotze%20v.%20Turner%2C%20Tex.%2021-1037.pdf
69-MAP-2021_Pennsylvania_2023/04/19,69 MAP 2021,The Marcellus Shale Coalition v. Department of Environmental Protection of the Commonwealth,Pennsylvania,"April 19, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/The%20Marcellus%20Shale%20Coal.%20v.%20Dep%27t%20of%20Envtl.%20Prot.%20of%20the%20Commonwealth%2C%20Pa.%2069%20MAP%202021.pdf
2018-002090_South-Carolina_2023/04/19,2018-002090,State v. German,South Carolina,"April 19, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20German%2C%20S.C.%202018-002090.pdf
120197_Oklahoma_2023/04/18,120197,Schlumberger Tech. Corp. v. Paredes,Oklahoma,"April 18, 2023",Economic and Labor Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Schlumberger%20Tech.%20Corp.%20v.%20Paredes%2C%20Okla.%20120197.pdf
413PA21_North-Carolina_2023/04/28,413PA21,Harper v. Hall,North Carolina,"April 28, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/2023-08/Harper%20v.%20Hall%2C%20N.C.%20413PA21-2.pdf
21-0532_West-Virginia_2023/04/10,21-0532,State v. Horton,West Virginia,"April 10, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Horton%2C%20W.%20Va.%2021-0532.pdf
S-1-SC-39546_New-Mexico_2023/04/10,S-1-SC-39546,Indigenous Lifeways v. New Mexico Compilation Commission Advisory Committee,New Mexico,"April 10, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Indigenous%20Lifeways%20v.%20N.M.%20Compilation%20Comm%27n%20Advisory%20Comm.%2C%20N.M.%20S-1-SC-39546.pdf
21-0877_Iowa_2023/04/07,21-0877,State v. Abu Youm,Iowa,"April 7, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Abu%20Youm%2C%20Iowa%2021-0877.pdf
SCWC-20-0000175_Hawaii_2023/04/06,SCWC-20-0000175,State v. Lafoga,Hawaii,"April 6, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Lafoga%2C%20Haw.%20SCWC-20-0000175.pdf
100769-8_Washington_2023/03/24,100769-8,Quinn v. State,Washington,"March 24, 2023",Economic and Labor Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Quinn%20v.%20State%2C%20Wash.%20No.%20100769-8.pdf
CR-21-0398-PR_Arizona_2023/04/03,CR-21-0398-PR,State v. Purcell,Arizona,"April 3, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Purcell%2C%20Ariz.%20CR-21-0398-PR.pdf
21-0518_Texas_2023/03/31,21-0518,City of Houston v. Houston Proffesional Fire Fighters Association,Texas,"March 31, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/City%20of%20Houston%20v.%20Hous.%20Prof%27l%20Fire%20Fighters%27%20Ass%27n%2C%20Tex.%2021-0518.pdf
Aro-21-312_Maine_2023/03/30,Aro-21-312,Winchester v. State,Maine,"March 30, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Winchester%20v.%20State%2C%20Me.%20Aro-21-312.pdf
22-AP-059_Vermont_2023/03/17,22-AP-059,Vitale v. Bellows Falls Union High School,Vermont,"March 17, 2023",Education,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Vitale%20v.%20Bellows%20Falls%20Union%20High%20Sch.%2C%20Vt.%2022-AP-059.pdf
21-2022_Maryland_2023/03/29,21-2022,In re Petition for Emergency Remedy By Maryland State Board of Elections,Maryland,"March 29, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20Petition%20for%20Emergency%20Remedy%20By%20Md.%20State%20Bd.%20of%20Elections%2C%20Md.%2021-2022.pdf
2022-0198_New-Hampshire_2023/03/29,2022-0198,In re Smart,New Hampshire,"March 29, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20Smart%2C%20N.H.%202022-0198.pdf
SJC-13248_Massachusetts_2023/03/28,SJC-13248,Commonwealth v. Privette,Massachusetts,"March 28, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Commonwealth%20v.%20Privette%2C%20Mass.%20SJC-13248.pdf
S22A0964_Georgia_2023/03/15,S22A0964,Johnson v. State,Georgia,"March 15, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Johnson%20v.%20State%2C%20Ga.%20S22A0964.pdf
49210_Idaho_2023/03/24,49210,State v. Pool,Idaho,"March 24, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Pool%2C%20Idaho%2049210.pdf
CV-21-0174-SA_Arizona_2023/03/24,CV-21-0174-SA,State v. Brearcliffe,Arizona,"March 24, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Brearcliffe%2C%20Ariz.%20CV-21-0174-SA.pdf
21-0696_Iowa_2023/03/24,21-0696,"LS Power Midcontinent, LLC v. State",Iowa,"March 24, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/LS%20Power%20Midcontinent%2C%20LLC%20v.%20State%2C%20Iowa%2021-0696.pdf
128092_Illinois_2023/03/23,128092,People v. Mayfield,Illinois,"March 23, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/People%20v.%20Mayfield%2C%20Ill.%20128092.pdf
99823-0_Washington_2023/03/23,99823-0,Hanson v. Carmona,Washington,"March 23, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Hanson%20v.%20Carmona%2C%20Wash.%2099823-0.pdf
"S22A1060,-S22X1061_Georgia_2023/03/15","S22A1060, S22X1061",Taylor v. The Devereux Foundation,Georgia,"March 15, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Taylor%20v.%20The%20Devereux%20Found.%2C%20Ga.%20S22A1060.pdf
120543_Oklahoma_2023/03/21,120543,Oklahoma Call for Reproductive Justice v. Drummond,Oklahoma,"March 21, 2023",Reproductive Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Okla.%20Call%20for%20Reprod.%20Justice%20v.%20Drummond%2C%20Okla.%20120543.pdf
100135-5_Washington_2023/03/16,100135-5,State v. Meredith,Washington,"March 16, 2023",Civil Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Meredith%2C%20Wash.%20100135-5.pdf
20220031_North-Dakota_2023/03/16,20220031,State v. Isaak,North Dakota,"March 16, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Isaak%2C%20N.D.%2020220031.pdf
20220260_North-Dakota_2023/03/16,20220260,Wrigley v. Romanick,North Dakota,"March 16, 2023",Reproductive Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Wrigley%20v.%20Romanick%2C%20N.D.%2020220260.pdf
SCWC-16-0000460_Hawaii_2023/03/15,SCWC-16-0000460,State v. Hewitt,Hawaii,"March 15, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Hewitt%2C%20Haw.%20SCWC-16-0000460.pdf
"S22A1243,-S22A1244_Georgia_2023/03/15","S22A1243, S22A1244",State v. SASS Group,Georgia,"March 15, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20SASS%20Grp.%2C%20Ga.%20S22A1243.pdf
2022-0191_Ohio_2023/03/15,2022-0191,State ex rel. Ware v. Parikh,Ohio,"March 15, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20ex%20rel.%20Ware%20v.%20Parikh%2C%20Ohio%202022-0191.pdf
SCRQ-22-0000118_Hawaii_2023/03/15,SCRQ-22-0000118,Ohana v. Univiversity of Hawai'i,Hawaii,"March 15, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/%27Ohana%20v.%20Univ.%20of%20Hawai%27i%2C%20Haw.%20SCRQ-22-0000118.pdf
A-6-22_New-Jersey_2023/03/08,A-6-22,State v. Smart,New Jersey,"March 8, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Smart%2C%20N.J.%20A-6-22.pdf
SJC-13284_Massachusetts_2023/03/07,SJC-13284,Barron v. Kolenda,Massachusetts,"March 7, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Barron%20v.%20Kolenda%2C%20Mass.%20SJC-13284.pdf
SC98907_Missouri_2023/03/07,SC98907,Wilson v. City of St. Louis,Missouri,"March 7, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Wilson%20v.%20City%20of%20St.%20Louis%2C%20Mo.%20SC98907.pdf
"SC22-1557,-SC22-1558_Florida_2022/12/15","SC22-1557, SC22-1558",Boan v. Florida Fifth District Court of Appeal Judicial Nominating Commission,Florida,"December 15, 2022",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Boan%20v.%20Fla.%20Fifth%20Dist.%20Court%20of%20Appeal%20Judicial%20Nominating%20Comm%27n%2C%20Fla.%20No.%20SC22-1557%20No.%20SC22-1558..pdf
16-MAP-2022_Pennsylvania_2023/02/28,16 MAP 2022,GM Berkshire Hills LLC v. Berks County Board of Assessment,Pennsylvania,"February 28, 2023",Education,False,https://statecourtreport.org/sites/default/files/2023-08/Justice%20Dougherty%20Opinion%20in%20Support%20of%20Reversal.pdf
21-1039_Texas_2023/02/24,21-1039,The Lilith Fund for Reproductive Equity v. Dickson,Texas,"February 24, 2023",Reproductive Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/The%20Lilith%20Fund%20for%20Reprod.%20Equity%20v.%20Dickson%2C%20Tex.%2021-0978.pdf
2022-SC-0329_Kentucky_2023/02/16,2022-SC-0329,"Cameron v. EMW Women's Surgical Center, P.S.C.",Kentucky,"February 16, 2023",Reproductive Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Cameron%20v.%20EMW%20Women%27s%20Surgical%20Ctr.%2C%20P.S.C.%2C%20Ky.%202022-SC-0329-TG.pdf
2019-029_Vermont_2023/02/17,2019-029,State v. Murphy,Vermont,"February 17, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/2023-08/op19-029.pdf
20-0923_Texas_2023/02/17,20-0923,Virlar v. Puente,Texas,"February 17, 2023",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Virlar%20v.%20Puente%2C%20Tex.%2020-0923.pdf
126852_Illinois_2023/02/17,126852,People v. Brown,Illinois,"February 17, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/People%20v.%20Brown%2C%20Ill.%20126852.pdf
A20-1264_Minnesota_2023/02/15,A20-1264,Schroeder v. Simon,Minnesota,"February 15, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Schroeder%20v.%20Simon%2C%20Minn.%20A20-1264.pdf
119449_Oklahoma_2023/02/14,119449,"MeGee v. El Patio, LLC",Oklahoma,"February 14, 2023",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/MeGee%20v.%20El%20Patio%2C%20LLC%2C%20Okla.%20119449.pdf
99771-3_Washington_2023/02/09,99771-3,Washington Food Industry Association v. City of Seattle,Washington,"February 9, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Wash.%20Food%20Indus.%20Ass%27n%20v.%20City%20of%20Seattle%2C%20Wash.%2099771-3.pdf
2021-0563_New-Hampshire_2023/02/08,2021-0563,"In re New Hampshire Divison for Children, Youth & Families",New Hampshire,"February 8, 2023",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20N.H.%20Div.%20for%20Children%2C%20Youth%20%26%20Families%2C%20N.H.%202021-0563.pdf
S22A0837_Georgia_2023/02/07,S22A0837,Camden County v. Sweatt,Georgia,"February 7, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Camden%20Cnty.%20v.%20Sweatt%2C%20Ga.%20S22A0837.pdf
S-1-SC-39004_New-Mexico_2023/02/06,S-1-SC-39004,State v. Granados,New Mexico,"February 6, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Granados%2C%20N.M.%20S-1-SC-39004.pdf
22-AP-125_Vermont_2023/01/20,22-AP-125,Ferry v. City of Montpelier,Vermont,"January 20, 2023",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Ferry%20v.%20City%20of%20Montpelier%2C%20Vt.%2022-AP-125.pdf
SC-99419_Missouri_2023/01/31,SC 99419,Zang v. City of St. Charles,Missouri,"January 31, 2023",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Zang%20v.%20City%20of%20St.%20Charles%2C%20Mo.%20SC%2099419.pdf
A-35-21_New-Jersey_2023/01/23,A-35-21,State v. Chambers,New Jersey,"January 23, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Chambers%2C%20N.J.%20A-35-21.pdf
99793-4_Washington_2023/01/19,99793-4,State v. Bagby,Washington,"January 19, 2023",Civil Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Bagby%2C%20Wash.%2099793-4.pdf
SC-S068736_Oregon_2023/01/19,SC S068736,State v. Craigen,Oregon,"January 19, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Craigen%2C%20Or.%20SC%20S068736.pdf
OP-22-0621_Montana_2023/01/17,OP 22-0621,A.J.B. v. Montana Eighteenth Judicial District Court,Montana,"January 17, 2023",Civil Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/A.J.B.%20v.%20Mont.%20Eighteenth%20Judicial%20Dist.%20Court%2C%20Mont.%20OP%2022-0621.pdf
SCWC-20-0000650_Hawaii_2023/01/17,SCWC-20-0000650,State v. Canosa,Hawaii,"January 17, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Canosa%2C%20Haw.%20SCWC-20-0000650.pdf
"49615-2022,-49817-2022,-49899-2022_Idaho_2023/01/05","49615-2022, 49817-2022, 49899-2022",Planned Parenthood Great Northwest v. State,Idaho,"January 5, 2023",Reproductive Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Planned%20Parenthood%20Great%20Nw.%20v.%20State%2C%20Idaho%20Docket.%20Nos.%2049615.pdf
2022-CP-40-03569_South-Carolina_2023/01/05,2022-CP-40-03569,Planned Parenthood South Atlantic v. State,South Carolina,"January 5, 2023",Reproductive Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Planned%20Parenthood%20S.%20Atl.%20v.%20State%2C%20S.C.%2028127.pdf
DA-20-0562_Montana_2023/01/10,DA 20-0562,State v. Staudenmayer,Montana,"January 10, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Staudenmayer%2C%20Mont.%20DA%2020-0562.pdf
2021-0357_New-Hampshire_2023/01/04,2021-0357,"Mallard v. Warden, New Hampshire State Prison",New Hampshire,"January 4, 2023",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Mallard%20v.%20Warden%2C%20N.H.%20State%20Prison%2C%20N.H.%202021-0357.pdf
SJC-13194_Massachusetts_2022/12/19,SJC-13194,Kligler v. Attorney General,Massachusetts,"December 19, 2022",Civil Due Process,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Kligler%20v.%20Attorney%20General%2C%20Mass.%20SJC-13194.pdf
2021-0497_Ohio_2022/12/16,2021-0497,Brandt v. Pompa,Ohio,"December 16, 2022",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Brandt%20v.%20Pompa%2C%20Ohio%202021-0497.pdf
2021-0718_Ohio_2022/12/29,2021-0718,McClain v. State,Ohio,"December 29, 2022",Civil Due Process,False,https://statecourtreport.org/sites/default/files/fastcase/converted/McClain%20v.%20State%2C%20Ohio%202021-0718.pdf
"2021-SC-0139-TG,-2021-CA-0479_Kentucky_2022/12/29","2021-SC-0139-TG, 2021-CA-0479",Stivers v. Beshear,Kentucky,"December 29, 2022",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Stivers%20v.%20Beshear%2C%20Ky.%202021-SC-0139-TG.pdf
81513_Nevada_2022/12/29,81513,Mack v. Williams,Nevada,"December 29, 2022",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Mack%20v.%20Williams%2C%20Nev.%2081513.pdf
2021-1060_Ohio_2022/12/28,2021-1060,State v. Brasher,Ohio,"December 28, 2022",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Brasher%2C%20Ohio%202021-1060.pdf
