FIPS State and County Codes,Geographic area name,RAE Report Links
39049,"Franklin County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39049&geoType=county&view=report&reportType=detailed
39051,"Fulton County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39051&geoType=county&view=report&reportType=detailed
39053,"Gallia County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39053&geoType=county&view=report&reportType=detailed
39055,"Geauga County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39055&geoType=county&view=report&reportType=detailed
39057,"Greene County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39057&geoType=county&view=report&reportType=detailed
39059,"Guernsey County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39059&geoType=county&view=report&reportType=detailed
39061,"Hamilton County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39061&geoType=county&view=report&reportType=detailed
39063,"Hancock County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39063&geoType=county&view=report&reportType=detailed
39065,"Hardin County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39065&geoType=county&view=report&reportType=detailed
39067,"Harrison County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39067&geoType=county&view=report&reportType=detailed
39069,"Henry County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39069&geoType=county&view=report&reportType=detailed
39071,"Highland County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39071&geoType=county&view=report&reportType=detailed
39073,"Hocking County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39073&geoType=county&view=report&reportType=detailed
39075,"Holmes County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39075&geoType=county&view=report&reportType=detailed
39077,"Huron County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39077&geoType=county&view=report&reportType=detailed
39079,"Jackson County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39079&geoType=county&view=report&reportType=detailed
39081,"Jefferson County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39081&geoType=county&view=report&reportType=detailed
39083,"Knox County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39083&geoType=county&view=report&reportType=detailed
39085,"Lake County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39085&geoType=county&view=report&reportType=detailed
39087,"Lawrence County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39087&geoType=county&view=report&reportType=detailed
39089,"Licking County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39089&geoType=county&view=report&reportType=detailed
39091,"Logan County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39091&geoType=county&view=report&reportType=detailed
39093,"Lorain County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39093&geoType=county&view=report&reportType=detailed
39095,"Lucas County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39095&geoType=county&view=report&reportType=detailed
39097,"Madison County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39097&geoType=county&view=report&reportType=detailed
39099,"Mahoning County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39099&geoType=county&view=report&reportType=detailed
39101,"Marion County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39101&geoType=county&view=report&reportType=detailed
39103,"Medina County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39103&geoType=county&view=report&reportType=detailed
39105,"Meigs County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39105&geoType=county&view=report&reportType=detailed
39107,"Mercer County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39107&geoType=county&view=report&reportType=detailed
39109,"Miami County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39109&geoType=county&view=report&reportType=detailed
39111,"Monroe County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39111&geoType=county&view=report&reportType=detailed
39113,"Montgomery County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39113&geoType=county&view=report&reportType=detailed
39115,"Morgan County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39115&geoType=county&view=report&reportType=detailed
39117,"Morrow County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39117&geoType=county&view=report&reportType=detailed
39119,"Muskingum County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39119&geoType=county&view=report&reportType=detailed
39121,"Noble County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39121&geoType=county&view=report&reportType=detailed
39123,"Ottawa County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39123&geoType=county&view=report&reportType=detailed
39125,"Paulding County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39125&geoType=county&view=report&reportType=detailed
39127,"Perry County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39127&geoType=county&view=report&reportType=detailed
39129,"Pickaway County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39129&geoType=county&view=report&reportType=detailed
39131,"Pike County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39131&geoType=county&view=report&reportType=detailed
39133,"Portage County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39133&geoType=county&view=report&reportType=detailed
39135,"Preble County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39135&geoType=county&view=report&reportType=detailed
39137,"Putnam County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39137&geoType=county&view=report&reportType=detailed
39139,"Richland County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39139&geoType=county&view=report&reportType=detailed
39141,"Ross County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39141&geoType=county&view=report&reportType=detailed
39143,"Sandusky County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39143&geoType=county&view=report&reportType=detailed
39145,"Scioto County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39145&geoType=county&view=report&reportType=detailed
39147,"Seneca County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39147&geoType=county&view=report&reportType=detailed
39149,"Shelby County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39149&geoType=county&view=report&reportType=detailed
39151,"Stark County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39151&geoType=county&view=report&reportType=detailed
39153,"Summit County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39153&geoType=county&view=report&reportType=detailed
39155,"Trumbull County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39155&geoType=county&view=report&reportType=detailed
39157,"Tuscarawas County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39157&geoType=county&view=report&reportType=detailed
39159,"Union County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39159&geoType=county&view=report&reportType=detailed
39161,"Van Wert County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39161&geoType=county&view=report&reportType=detailed
39163,"Vinton County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39163&geoType=county&view=report&reportType=detailed
39165,"Warren County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39165&geoType=county&view=report&reportType=detailed
39167,"Washington County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39167&geoType=county&view=report&reportType=detailed
39169,"Wayne County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39169&geoType=county&view=report&reportType=detailed
39171,"Williams County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39171&geoType=county&view=report&reportType=detailed
39173,"Wood County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39173&geoType=county&view=report&reportType=detailed
39175,"Wyandot County, Ohio",https://cbb.census.gov/rae/#industry0=00&geoId=39175&geoType=county&view=report&reportType=detailed
40,Oklahoma,https://cbb.census.gov/rae/#industry0=00&geoId=40&geoType=state&view=report&reportType=detailed
40001,"Adair County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40001&geoType=county&view=report&reportType=detailed
40003,"Alfalfa County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40003&geoType=county&view=report&reportType=detailed
40005,"Atoka County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40005&geoType=county&view=report&reportType=detailed
40007,"Beaver County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40007&geoType=county&view=report&reportType=detailed
40009,"Beckham County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40009&geoType=county&view=report&reportType=detailed
40011,"Blaine County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40011&geoType=county&view=report&reportType=detailed
40013,"Bryan County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40013&geoType=county&view=report&reportType=detailed
40015,"Caddo County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40015&geoType=county&view=report&reportType=detailed
40017,"Canadian County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40017&geoType=county&view=report&reportType=detailed
40019,"Carter County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40019&geoType=county&view=report&reportType=detailed
40021,"Cherokee County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40021&geoType=county&view=report&reportType=detailed
40023,"Choctaw County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40023&geoType=county&view=report&reportType=detailed
40025,"Cimarron County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40025&geoType=county&view=report&reportType=detailed
40027,"Cleveland County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40027&geoType=county&view=report&reportType=detailed
40029,"Coal County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40029&geoType=county&view=report&reportType=detailed
40031,"Comanche County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40031&geoType=county&view=report&reportType=detailed
40033,"Cotton County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40033&geoType=county&view=report&reportType=detailed
40035,"Craig County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40035&geoType=county&view=report&reportType=detailed
40037,"Creek County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40037&geoType=county&view=report&reportType=detailed
40039,"Custer County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40039&geoType=county&view=report&reportType=detailed
40041,"Delaware County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40041&geoType=county&view=report&reportType=detailed
40043,"Dewey County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40043&geoType=county&view=report&reportType=detailed
40045,"Ellis County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40045&geoType=county&view=report&reportType=detailed
40047,"Garfield County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40047&geoType=county&view=report&reportType=detailed
40049,"Garvin County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40049&geoType=county&view=report&reportType=detailed
40051,"Grady County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40051&geoType=county&view=report&reportType=detailed
40053,"Grant County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40053&geoType=county&view=report&reportType=detailed
40055,"Greer County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40055&geoType=county&view=report&reportType=detailed
40057,"Harmon County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40057&geoType=county&view=report&reportType=detailed
40059,"Harper County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40059&geoType=county&view=report&reportType=detailed
40061,"Haskell County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40061&geoType=county&view=report&reportType=detailed
40063,"Hughes County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40063&geoType=county&view=report&reportType=detailed
40065,"Jackson County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40065&geoType=county&view=report&reportType=detailed
40067,"Jefferson County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40067&geoType=county&view=report&reportType=detailed
40069,"Johnston County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40069&geoType=county&view=report&reportType=detailed
40071,"Kay County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40071&geoType=county&view=report&reportType=detailed
40073,"Kingfisher County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40073&geoType=county&view=report&reportType=detailed
40075,"Kiowa County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40075&geoType=county&view=report&reportType=detailed
40077,"Latimer County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40077&geoType=county&view=report&reportType=detailed
40079,"Le Flore County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40079&geoType=county&view=report&reportType=detailed
40081,"Lincoln County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40081&geoType=county&view=report&reportType=detailed
40083,"Logan County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40083&geoType=county&view=report&reportType=detailed
40085,"Love County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40085&geoType=county&view=report&reportType=detailed
40087,"McClain County, Oklahoma",https://cbb.census.gov/rae/#industry0=00&geoId=40087&geoType=county&view=report&reportType=detailed
